volume,year,paragraph_idx,page_est,category,subcategory,description,matched_text,captured_value,depth_m,cooccurrence,cooccurrence_count,context
OV_1912,1912,333,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"De oudlieidkundige inventarisatie van de residentie Banjoe- mas had gednrende dit kwartaal plaats door den Heer Sell. Deze begon zijn werkzaamheden met de beschrijving der oiidheden, bewaard bij de pasanggrahan van den Dieng, welke uit den aard der zaak gedeeltelijk uit Banjoemas, gedeeltelijk uit Kedoe en Pekalongan afkomstig zijn; bij een geographisch op zich zelf staande eenheid als het Dieng- })lateau heeft het natuurlijk geeii zin aan de tegenwoordige residentiegrenzen vast te hoiiden. Yerv"
OV_1912,1912,333,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"De oudlieidkundige inventarisatie van de residentie Banjoe- mas had gednrende dit kwartaal plaats door den Heer Sell. Deze begon zijn werkzaamheden met de beschrijving der oiidheden, bewaard bij de pasanggrahan van den Dieng, welke uit den aard der zaak gedeeltelijk uit Banjoemas, gedeeltelijk uit Kedoe en Pekalongan afkomstig zijn; bij een geographisch op zich zelf staande eenheid als het Dieng- })lateau heeft het natuurlijk geeii zin aan de tegenwoordige residentiegrenzen vast te hoiiden. Yerv"
OV_1912,1912,342,0,volcanic,dieng,Dieng,Dieng,,,material+site+volcanic,3,"In het bijzonder dient vermeld te worden de vondst van eenige plaatjes onder een tempeltopstnk op het tempelplein van Tjandi Dwarawati op den Dieng. Zij bestaat uit drie gouden plaatjes en nog een, benevens twee fragmenten, van gemengd goud. De plaatjes zijn nagenoeg vierkant (19 X 18, 18 X 18. 20 X 14 eu 14 x 13 rn.M.), de drie goiiden dragen een Kawi-inscriptie, het vierde be vat den godeiinaam Yisnu. Het i< voor het eerst, dat een dergelijke vondst bij een der Dieng-tempels gedaan is, hoewel "
OV_1912,1912,342,0,volcanic,dieng,Dieng,Dieng,,,material+site+volcanic,3,"In het bijzonder dient vermeld te worden de vondst van eenige plaatjes onder een tempeltopstnk op het tempelplein van Tjandi Dwarawati op den Dieng. Zij bestaat uit drie gouden plaatjes en nog een, benevens twee fragmenten, van gemengd goud. De plaatjes zijn nagenoeg vierkant (19 X 18, 18 X 18. 20 X 14 eu 14 x 13 rn.M.), de drie goiiden dragen een Kawi-inscriptie, het vierde be vat den godeiinaam Yisnu. Het i< voor het eerst, dat een dergelijke vondst bij een der Dieng-tempels gedaan is, hoewel "
OV_1912,1912,343,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+site+volcanic,3,"afkonistig: het zai daarom geen betoog behoeveu. hoe hoogst belangrijk het is, dat thaiis tusscheii den bouw van een dier tempels eu de schriftsoort van deze plaatjes authentiek ver- baud gelegd kan wordeii. De plaatjes -wordeu bewaard in het Bataviaasch Museum (inv. 5204)."
OV_1912,1912,404,178,volcanic,lava,lava,lava,,,material+site+volcanic,3,"ly Ou (lezt! foto >taat eeii u’ebeel andere tempel dan (le liier i<enoeiinlfc* : er i-? kiaurbijjkelijk ♦‘‘‘11 vurg'i'j'iiriic in de op;^ave, <loch lif't mi} nier moy;elijk na te gaaii, wtdke teiiipel hier voor^^e'^teld 99 Volg- Hum- mer. 1 No. Br.-Iudie. Staat of district. Plaats. Omschrijviug. 211 List. Ind. Mus. 1900, 2051 Kathiawar Satruiijaya Balabhai Tiik. beeld iu bet heiligdom. 212 id. 205-1 - Cciumuhha-tempel, voorkant. 2l:i id. 2055 - ... 2U id. 2056 - id., achterkaut. 215 id. 2057 ""J "
OV_1912,1912,409,0,volcanic,lava,lava,lava,,,material+site+volcanic,3,"rotssculptuiir (A r jiina’s buet i. rechter helft. 421 id. 1160 - Dliarmaraja’s ratlia, van 1 Xoord-Westen. 422 id. 1162 rotsscuiptuur en ouafgevrerk > grot. 423 id. 1162 Krsna’s niandapa. 424 id. 1165 Ramanuja Jiv niandapa. 425 id. 1160 onafgewerkte grot naa^t < r rotsscuiptuur. 420 id. 1107 tweede rotsscuiptuur. 427 id. 1168 Ganeca-tempel. 428 id. 1109 mandapa no. 25. 420 id. 1170 niandapa no. 52. 430 i id. 1171 mandapa no. 21. 431 id. 1172 onafgewerkte rots. 432 1 id. 1175 mandapa no. 44. 433"
OV_1912,1912,413,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"id., eerste en tweede ingangs- gopura. van achteren. 513 id. 243S ■ i 1 - - id., groote toren en Candike<;- vara-heiligdom. 514 id. 2462 j Trichino- poly. Perambalur oude i^dva* tempel. 515 id. 2468 Sriraugani. groote tempel, gopura. 51*3 id. 2464 id., andere gopura. 517 id. 2465 .. i? 'j « 518 id. 2466 ! i 519 id. 2467 - id.. Koya gopura. 5-20 id. 2470 - Tirumala- ; vadi. tempel van Vaidyanatlia, Oos- telijke gopura. 521 id. 2472 id., acliterkant. 522 id. 2473 - id.. Amman lieiligdom. 523 id. 2"
OV_1912,1912,413,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"id., eerste en tweede ingangs- gopura. van achteren. 513 id. 243S ■ i 1 - - id., groote toren en Candike<;- vara-heiligdom. 514 id. 2462 j Trichino- poly. Perambalur oude i^dva* tempel. 515 id. 2468 Sriraugani. groote tempel, gopura. 51*3 id. 2464 id., andere gopura. 517 id. 2465 .. i? 'j « 518 id. 2466 ! i 519 id. 2467 - id.. Koya gopura. 5-20 id. 2470 - Tirumala- ; vadi. tempel van Vaidyanatlia, Oos- telijke gopura. 521 id. 2472 id., acliterkant. 522 id. 2473 - id.. Amman lieiligdom. 523 id. 2"
OV_1912,1912,413,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"id., eerste en tweede ingangs- gopura. van achteren. 513 id. 243S ■ i 1 - - id., groote toren en Candike<;- vara-heiligdom. 514 id. 2462 j Trichino- poly. Perambalur oude i^dva* tempel. 515 id. 2468 Sriraugani. groote tempel, gopura. 51*3 id. 2464 id., andere gopura. 517 id. 2465 .. i? 'j « 518 id. 2466 ! i 519 id. 2467 - id.. Koya gopura. 5-20 id. 2470 - Tirumala- ; vadi. tempel van Vaidyanatlia, Oos- telijke gopura. 521 id. 2472 id., acliterkant. 522 id. 2473 - id.. Amman lieiligdom. 523 id. 2"
OV_1914,1914,1,0,volcanic,tephra,tephra/ash/tuff,ASCH,,,location+volcanic,2,BATAVIAASCH GENOOTSCHAP VAN KUNSTEN EN W ETEN SCH A PP EN AL A< :: IJo^y Dj. e f Cali No.. .‘}./.3T3..(*y a.-.v I N H O U D Bladz.
OV_1914,1914,43,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+volcanic,2,De publicatie van de epigraphische nalatenschap van Dr. .1. L. A. Braudes heeft thans in deel LX der Verhandelingen van het Bataviaasch Genootschap plants gehad. Van de resultaten der epigraphi.sche werkzaamheden van onderge- teekende is een en ander te vinden in een artikel .Epigraphische aanteekeningen IV — VIE’ dat in Tijdschr. Bat. Gen. van dit jaar verschijnen zal.
OV_1914,1914,66,0,volcanic,dieng,Dieng,Dieng,,,location+volcanic,2,"Aan den adjnnet-boawknndige zal een dienstreis langs verschillende nionnmeuten van Midden- en Oost-Java worden opgedragen, na afloop waarvan hij zich in laatstgenoeinde afdeeling zal vestigen. De chef van het tec-hnisc-h personeel zal na beeindiging van zijn werk in Ooiit-.Iava wederom persoonlijk de leiding van de opuameu op den Dieng op zic'h nenien, terwijl de Heer Mofpiette gedurende het eerste gedeelte van het kwartaal in Ra-e zal vertoeven. Dnderge- teekende stelt zich voor eveneens een co"
OV_1914,1914,83,0,volcanic,dieng,Dieng,Dieng,,,location+volcanic,2,"Blotho en 8ad.jeu (Pa- tjeth thans Mus. Mo- djok. 322 en 366. steenen gewic-hten. 1761-1764 Trowoelan, thans Mus. Modjok. 353 en 354. versierde neuten. van vier zijden. 1765-1768 Trowoelan. thans Mus. jModjok. 355 en 356. versierde neuten. van vier zijden. 1769 9 X 12 Karauglo (Modjokerto). hesehreven steen. Afgesloteii 31 Maart 1914. 1 Bijla&e B. Stand van het teekenwerk. 1“"" kwartaal 1914. Dieng=plateau."
OV_1914,1914,87,0,volcanic,dieng,Dieng,Dieng,,,location+material+site+volcanic,4,Tjaudi Lor (Berbek) later Kediri: tliaiis Mas. Bat. Xo. 59. beschreveii steeu van 857 eaka. 278 Modjokerto; thaiis Mas. Modjokerto Xo. 17n. beschreven steeu (fragiiieuten). 281 Modjokerto ; thaus Mas. Modjokerto Xo. 170. 282 Bakalaa ; thans Mas. beschreven steeu van 856 eaka. Modjokerto Xo. 320. 382 Djogodajoh; thaus Mas. beschreven tempajan vau andesiet Modjokerto Xo. 321. (watoe-genoek). 333 id. 343 Kepoetraii; thans Mas. Modjokerto Xo. 347. steeu met jaartal 1167 faka. 345 Koetoredjo : thaus 
OV_1914,1914,87,0,volcanic,dieng,Dieng,Dieng,,,location+material+site+volcanic,4,Tjaudi Lor (Berbek) later Kediri: tliaiis Mas. Bat. Xo. 59. beschreveii steeu van 857 eaka. 278 Modjokerto; thaiis Mas. Modjokerto Xo. 17n. beschreven steeu (fragiiieuten). 281 Modjokerto ; thaus Mas. Modjokerto Xo. 170. 282 Bakalaa ; thans Mas. beschreven steeu van 856 eaka. Modjokerto Xo. 320. 382 Djogodajoh; thaus Mas. beschreven tempajan vau andesiet Modjokerto Xo. 321. (watoe-genoek). 333 id. 343 Kepoetraii; thans Mas. Modjokerto Xo. 347. steeu met jaartal 1167 faka. 345 Koetoredjo : thaus 
OV_1914,1914,87,0,volcanic,dieng,Dieng,Dieng,,,location+material+site+volcanic,4,Tjaudi Lor (Berbek) later Kediri: tliaiis Mas. Bat. Xo. 59. beschreveii steeu van 857 eaka. 278 Modjokerto; thaiis Mas. Modjokerto Xo. 17n. beschreven steeu (fragiiieuten). 281 Modjokerto ; thaus Mas. Modjokerto Xo. 170. 282 Bakalaa ; thans Mas. beschreven steeu van 856 eaka. Modjokerto Xo. 320. 382 Djogodajoh; thaus Mas. beschreven tempajan vau andesiet Modjokerto Xo. 321. (watoe-genoek). 333 id. 343 Kepoetraii; thans Mas. Modjokerto Xo. 347. steeu met jaartal 1167 faka. 345 Koetoredjo : thaus 
OV_1914,1914,87,0,volcanic,dieng,Dieng,Dieng,,,location+material+site+volcanic,4,Tjaudi Lor (Berbek) later Kediri: tliaiis Mas. Bat. Xo. 59. beschreveii steeu van 857 eaka. 278 Modjokerto; thaiis Mas. Modjokerto Xo. 17n. beschreven steeu (fragiiieuten). 281 Modjokerto ; thaus Mas. Modjokerto Xo. 170. 282 Bakalaa ; thans Mas. beschreven steeu van 856 eaka. Modjokerto Xo. 320. 382 Djogodajoh; thaus Mas. beschreven tempajan vau andesiet Modjokerto Xo. 321. (watoe-genoek). 333 id. 343 Kepoetraii; thans Mas. Modjokerto Xo. 347. steeu met jaartal 1167 faka. 345 Koetoredjo : thaus 
OV_1914,1914,89,50,volcanic,dieng,Dieng,Dieng,,,location+material+volcanic,3,"1) Van de nummers 106-1.50 zijn eiikele 'tukken overgebraelit iiaar her Mu-euiii re Bara- Via, o.a. Mas. Bat. 21, 5S, 06, 600, 601, 604, 642, 650, 60.5, 400, 40T, 440, 454. N ammer. Formaat. Plaats. Korte omscbrijving. 128 17X21 Dieug-plateau. niakara van Tj. Ardjoena. 129 2 1 X 20 id. tlians Mas. Bat. 24. steenen (^'iwa. 130. 131 17 X 21 Dieug-plateau, steenen beelden. 132 21 X 26 id. steenen Durga. 133-144 17 ""<, 21 id. steenen beelden en fragmenten.' 145, 140 id. tbans Mus. Bat. D. 58. bescbr"
OV_1914,1914,125,0,volcanic,ijen,Ijen,ijen,,,,1,"Aan de beide zijgevels van het lioofdverfrek waren eveueens galerijen nitgebouwd; de vloeren daarvan lageu ongeveer 40 c. M. boven bet maaiveld, de daken werdeu aan de voorzijden gedragen door vier genietselde vierkauten pijlers, terwijl de kortste zijden bovendien nog voorzien waren van twee zwaardere pijlers; tusschen deze en de twee buitenste boekpijlers waren borstweringen aangebracbt ter boogte van ongeveer een meter boven het maaiveld."
OV_1914,1914,126,0,volcanic,ijen,Ijen,ijen,,,,1,"Ill lie linker of Westgalerij lag eeu graf, in de andere twee graven, geuietseld en gepleisterd. Het dak boveu bet boofdvertrek was aan vier zijdeu scbnin en de helling liep door over de voor- eu zijgalerijen bovengenoemd, ge- steund door de mureu, kolommeii eu jdjlers."
OV_1914,1914,177,0,volcanic,dieng,Dieng,Dieng,,,,1,De onderzoekingen op den Dieng werden in Mei tenge- volge van de epidemiscb beerscbende pokken gestaakt. T66r dien tijd werd doorgegaan met de ontgraving van funda- ment S.
OV_1914,1914,209,0,volcanic,lava,lava,lava,,,material+volcanic,2,"Van den Heer G. Dom te Tjebougau outving ik ter inzage een zeer merkwaardige koperplaat, waarop in bet midden is voorgesteld een vrouwefiguur, welke een kind draagt; bet gebeel omgeven door 36 regels^Middeii-.lavaan.scb’ Kawi-scbrift. De inscriptie is vooral voor onze kennis der Hindoe-,Javaansche godsdien.stige voorstellingen van belang. 61"
OV_1914,1914,213,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"Voor de teekeningen. betrekking bebbende op den Dieng en de Tjandi Djawi, benevens caiques van verscbeiden oud- heden in Oost-Java wordt verwezen naar Bijlage M. voor een tweetal teekeningen uit Atjeh naar Bijlage S. § 11. Musea en Verzamelingen,"
OV_1914,1914,222,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,De Heer Percjuin zal voortgaan met het bezoeken en controleeren der oudheden in de afdeeling Blitar en even- tueel de aangrenzende afdeelingen. Aan den Heer Leydie Melville zal na beeindiging van de opgravingen by Mage- lang het vevder onderzoek van Tjandi Tikoes worden opge- drageu. terwijl hij vervolgens weder de lei ding van de werkzaamheden op den Dieng op zich zal nemen.
OV_1914,1914,228,144,volcanic,arjuno,Arjuno,Ardjoeno,,,location+material+site+volcanic,4,"li Daar de reliefs op de versehillende zijdeu telkeiis aan een sruk doorloopen, is de rer- 'elmg- een willekeurige. >'o?. 1 — 2 en ' 2 ~ — ’iS zijn aaii de Toorkant aan 'weerszijden yan de ap te vinden, 3 — 10 aan de Zuidzijde, 11 — IS aan de aehterkant, 19 — 26 aan de Xoordzijde. I Nummer. Forraaat. Plaats. Korte omscbrijving. 1848 18 X Tjandi Djawi. relief Xo. 20. 1849 idem 21. n 1 — . 1850 idem 22. 1851 idem . 23. 1852 idem , , 24. 1853 idem , , 25. 1854 idem , , 26. 1855 . idem , . 27. 1856 "
OV_1914,1914,228,144,volcanic,dieng,Dieng,Dieng,,,location+material+site+volcanic,4,"li Daar de reliefs op de versehillende zijdeu telkeiis aan een sruk doorloopen, is de rer- 'elmg- een willekeurige. >'o?. 1 — 2 en ' 2 ~ — ’iS zijn aaii de Toorkant aan 'weerszijden yan de ap te vinden, 3 — 10 aan de Zuidzijde, 11 — IS aan de aehterkant, 19 — 26 aan de Xoordzijde. I Nummer. Forraaat. Plaats. Korte omscbrijving. 1848 18 X Tjandi Djawi. relief Xo. 20. 1849 idem 21. n 1 — . 1850 idem 22. 1851 idem . 23. 1852 idem , , 24. 1853 idem , , 25. 1854 idem , , 26. 1855 . idem , . 27. 1856 "
OV_1914,1914,233,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+volcanic,2,Bij selirijven van 25 Maart 1912 verzocht de assistent- resident ter beschikking van den Gouverneur van Sumatra's Westkust aan de Directie van bet Bataviaasch Genootscbap van Kunsten en Weteusebappen inlicbtingen omtrent eenige op een merkwaardig stuk metaal (waarschijnlijk een mete- oorsteen) voorkomende figuren.
OV_1914,1914,266,0,volcanic,ijen,Ijen,ijen,,,,1,"Het is een vrij groot terrein, met 2 rijen graven, tamelijk regelmatig gelegen, waartnsscben ongeveer in bet midden, een zeer booge boom staat die tbans, misscbien oudtijds ook reeds, den visschers nit zee komende tot baken dient. Men beeft in den top van dien boom een soort vaan van wit doek aangebracht om de berkenning gemakkelijker te maken."
OV_1914,1914,352,0,volcanic,crater,crater,krater,,,location+material+volcanic,3,"V'oorts lau'eii up den tup drie graven van rouden baksteen. ivaarvau ttvee in den krater verdwenen zyu. terwyl in liet derde een u-eelbriiiiie urn ’.an o-ebakkeu klei gevouclen werd, tliaus in bet Mn'eum te Batavia. Lit."
OV_1914,1914,385,0,volcanic,mountain,Mountain reference,Goenoeng Toea,Toea,,material+volcanic,2,"In de uabijbeid van kanipoiig Goenoeng Toea Tonga terrasseu met overblijfselen van bouwwerk van gebakken steen en beeldwerk van zandsteeu. Twee leeinvtjes werden overirebraclit naar bet t’ontroleurserf, een daarvan is sedert C verdwenen. Lit."
OV_1914,1914,395,0,volcanic,mountain,Mountain reference,Goenoeng Tuea,Tuea,,,1,"Ook is daarin opgenomen een bronzen Lokanatha met een inseriptie gedateerd in 94(3 e;ika, verkregen van den radja van Goenoeng Tuea. Lit. 113"
OV_1914,1914,416,0,volcanic,crater,crater,krater,,,location+material+volcanic,3,"Aan den rand van den Noordelijken krater een groot zittend steenen beeld, gesebonden. Lit. Tijdsehr. Bat. Ren. XIY (1865) p. 188. Onderafdeeling Mokko^mokko. 92. Koeala Meutjoeto."
OV_1914,1914,483,0,volcanic,arjuno,Arjuno,Ardjoeno,,,,1,"In deze doesoen. een deel van Sawa-Batoean, wovden een kris en een Ians bewaard. die van l\Iajapaliitsc-lien oor- sprong zouden zijii. De kris beet Tara Redjoeno of Ardjoeno. Lit. Tijdscbr. Bat. Gen. Ill (1855) p. IX .sip"
OV_1914,1914,520,0,volcanic,tephra,tephra/ash/tuff,asch,,,site+volcanic,2,"Brandes. Naschrift bij de door den Beer Neeb gezonden photo’s van oudheden in het Djambische, Tijdsehr. Bat. Gen. XLY (1902) p. 128—133."
OV_1914,1914,869,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+volcanic,2,"Yau Limburg Brouwer. Steeiien l)eitels in ’t Museum van 't Bataviaasch Benoutseliap, Tijeisehr. Bat. Gen. XYITI (1868) p. 71 en 88. (Adonare)."
OV_1914,1914,872,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+volcanic,2,"Van Limburg Broun er. Steenen beitels in 't Museum van 't Bataviaasch Genootschap. Tijdsc-lir, Bat. Gen. XVIII (1868) p. 71 en 87."
OV_1914,1914,874,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+volcanic,2,Van Limburg Brouwer. 8teenen beitels in 't Museum van 't Bataviaasch Genootschaji. Tijd.schr. Hat. (ten. XVIII (1868) p. 71. S3 en 87.
OV_1914,1914,885,0,volcanic,mountain,Mountain reference,Goenoeng 12,12,,location+site+volcanic,3,"Rouffaer. Eeii paar aanvnllingen over bronzen keteltrom- men in Ned. Inilie, Bii'lr. Kon. Inst. 6, Vll 1 19(aj) p. 3i*2 no. 6. REGISTER Adonare 282 Babar eil.. zie Tauimbar Aek-balira-perlimbatan 150 Babat Kampougan Oeloe 122 Aek Biara I To Badjawa 278 Aek Biara II 78 Bagoewala 249 Aek Badja 80 l5aboe-Dajak 206 Aek Loboe 80 Balai Djanggo 37 Aek Sangkilon 82 Baloeiig 10 Ai 252 Banda 252 Ajoe 19(5 Bandar Agoeng 109 Alor 274 Band.ierniasin (afd.) 190—191 Alor en Paiitar 274 Bandjermasin 190 Amabai "
OV_1914,1914,885,0,volcanic,mountain,Mountain reference,Goenoeng Kaba,Kaba,,location+site+volcanic,3,"Rouffaer. Eeii paar aanvnllingen over bronzen keteltrom- men in Ned. Inilie, Bii'lr. Kon. Inst. 6, Vll 1 19(aj) p. 3i*2 no. 6. REGISTER Adonare 282 Babar eil.. zie Tauimbar Aek-balira-perlimbatan 150 Babat Kampougan Oeloe 122 Aek Biara I To Badjawa 278 Aek Biara II 78 Bagoewala 249 Aek Badja 80 l5aboe-Dajak 206 Aek Loboe 80 Balai Djanggo 37 Aek Sangkilon 82 Baloeiig 10 Ai 252 Banda 252 Ajoe 19(5 Bandar Agoeng 109 Alor 274 Band.ierniasin (afd.) 190—191 Alor en Paiitar 274 Bandjermasin 190 Amabai "
OV_1914,1914,885,0,volcanic,mountain,Mountain reference,Goenoeng Toea,Toea,,location+site+volcanic,3,"Rouffaer. Eeii paar aanvnllingen over bronzen keteltrom- men in Ned. Inilie, Bii'lr. Kon. Inst. 6, Vll 1 19(aj) p. 3i*2 no. 6. REGISTER Adonare 282 Babar eil.. zie Tauimbar Aek-balira-perlimbatan 150 Babat Kampougan Oeloe 122 Aek Biara I To Badjawa 278 Aek Biara II 78 Bagoewala 249 Aek Badja 80 l5aboe-Dajak 206 Aek Loboe 80 Balai Djanggo 37 Aek Sangkilon 82 Baloeiig 10 Ai 252 Banda 252 Ajoe 19(5 Bandar Agoeng 109 Alor 274 Band.ierniasin (afd.) 190—191 Alor en Paiitar 274 Bandjermasin 190 Amabai "
OV_1914,1914,885,0,volcanic,mountain,Mountain reference,Goenoeng Toea,Toea,,location+site+volcanic,3,"Rouffaer. Eeii paar aanvnllingen over bronzen keteltrom- men in Ned. Inilie, Bii'lr. Kon. Inst. 6, Vll 1 19(aj) p. 3i*2 no. 6. REGISTER Adonare 282 Babar eil.. zie Tauimbar Aek-balira-perlimbatan 150 Babat Kampougan Oeloe 122 Aek Biara I To Badjawa 278 Aek Biara II 78 Bagoewala 249 Aek Badja 80 l5aboe-Dajak 206 Aek Loboe 80 Balai Djanggo 37 Aek Sangkilon 82 Baloeiig 10 Ai 252 Banda 252 Ajoe 19(5 Bandar Agoeng 109 Alor 274 Band.ierniasin (afd.) 190—191 Alor en Paiitar 274 Bandjermasin 190 Amabai "
OV_1914,1914,927,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"De Heer Pertptin zal zijn werkzaambeden in de afdeeling Blitar c. a. voortzetten, terwpl de Heer Leydie Melville Tjandi likoes verder zal ouderzoekeu en vervolgeus, iudien de omstandigbeden zulks toelaten, weder de opgravingen op den Dieng zal leiden."
OV_1914,1914,970,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+volcanic,2,"Door tuascheukomst van den regent van Modjokerto werd nog in de biiurt van Piuloesitn (zie pag. 3 van dit verslao') naar verdere oudliedeii gezoclit. met liet reaultaat, dat in de nabijheid van die plants tliau^ niet minder dan vijf overblijtbels van boinvwerken bekend zpn: te zijner tpd zal een eii aiider natuurlpk nader onderzocht wordeu."
